EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,GSE_X_km,GSE_Y_km,GSE_Z_km
1997-12-05T09:30:00.000Z,1289049.7,28996.536,162626.95
1997-12-05T09:40:00.000Z,1289097.5,29055.434,162604.12
1997-12-05T09:50:00.000Z,1289145.3,29114.306,162581.28
1997-12-05T10:00:00.000Z,1289193.0,29173.154,162558.42
1997-12-05T10:10:00.000Z,1289240.7,29231.976,162535.55
1997-12-05T10:20:00.000Z,1289288.4,29290.773,162512.66
1997-12-05T10:30:00.000Z,1289336.1,29349.545,162489.76
1997-12-05T10:40:00.000Z,1289383.7,29408.292,162466.85
1997-12-05T10:50:00.000Z,1289431.4,29467.014,162443.92
1997-12-05T11:00:00.000Z,1289479.0,29525.711,162420.98
1997-12-05T11:10:00.000Z,1289526.6,29584.383,162398.03
1997-12-05T11:20:00.000Z,1289574.2,29643.029,162375.06
1997-12-05T11:30:00.000Z,1289621.8,29701.650,162352.08
1997-12-05T11:40:00.000Z,1289669.4,29760.246,162329.08
1997-12-05T11:50:00.000Z,1289716.9,29818.817,162306.08
1997-12-05T12:00:00.000Z,1289764.4,29877.363,162283.05
1997-12-05T12:10:00.000Z,1289811.9,29935.883,162260.02
1997-12-05T12:20:00.000Z,1289859.4,29994.379,162236.97
1997-12-05T12:30:00.000Z,1289906.9,30052.849,162213.90
1997-12-05T12:40:00.000Z,1289954.3,30111.294,162190.83
1997-12-05T12:50:00.000Z,1290001.8,30169.713,162167.73
1997-12-05T13:00:00.000Z,1290049.2,30228.108,162144.63
1997-12-05T13:10:00.000Z,1290096.6,30286.477,162121.51
1997-12-05T13:20:00.000Z,1290144.0,30344.821,162098.38
1997-12-05T13:30:00.000Z,1290191.3,30403.139,162075.23
1997-12-05T13:40:00.000Z,1290238.7,30461.433,162052.08
1997-12-05T13:50:00.000Z,1290286.0,30519.701,162028.90
1997-12-05T14:00:00.000Z,1290333.3,30577.944,162005.72
1997-12-05T14:10:00.000Z,1290380.6,30636.161,161982.52
1997-12-05T14:20:00.000Z,1290427.9,30694.353,161959.30
1997-12-05T14:30:00.000Z,1290475.2,30752.520,161936.08
1997-12-05T14:40:00.000Z,1290522.4,30810.662,161912.83
1997-12-05T14:50:00.000Z,1290569.7,30868.778,161889.58
1997-12-05T15:00:00.000Z,1290616.9,30926.869,161866.31
1997-12-05T15:10:00.000Z,1290664.1,30984.935,161843.03
1997-12-05T15:20:00.000Z,1290711.3,31042.975,161819.73
1997-12-05T15:30:00.000Z,1290758.4,31100.990,161796.43
1997-12-05T15:40:00.000Z,1290805.6,31158.980,161773.10
1997-12-05T15:50:00.000Z,1290852.7,31216.944,161749.77
1997-12-05T16:00:00.000Z,1290899.8,31274.883,161726.42
1997-12-05T16:10:00.000Z,1290946.9,31332.796,161703.05
1997-12-05T16:20:00.000Z,1290994.0,31390.684,161679.68
1997-12-05T16:30:00.000Z,1291041.0,31448.547,161656.29
1997-12-05T16:40:00.000Z,1291088.1,31506.384,161632.88
1997-12-05T16:50:00.000Z,1291135.1,31564.196,161609.47
1997-12-05T17:00:00.000Z,1291182.1,31621.982,161586.03
1997-12-05T17:10:00.000Z,1291229.1,31679.743,161562.59
1997-12-05T17:20:00.000Z,1291276.1,31737.479,161539.13
1997-12-05T17:30:00.000Z,1291323.1,31795.189,161515.66
1997-12-05T17:40:00.000Z,1291370.0,31852.873,161492.17
1997-12-05T17:50:00.000Z,1291416.9,31910.532,161468.68
1997-12-05T18:00:00.000Z,1291463.8,31968.166,161445.16
1997-12-05T18:10:00.000Z,1291510.7,32025.774,161421.64
1997-12-05T18:20:00.000Z,1291557.6,32083.357,161398.10
1997-12-05T18:30:00.000Z,1291604.5,32140.914,161374.55
1997-12-05T18:40:00.000Z,1291651.3,32198.446,161350.98
1997-12-05T18:50:00.000Z,1291698.2,32255.952,161327.40
1997-12-05T19:00:00.000Z,1291745.0,32313.433,161303.81
1997-12-05T19:10:00.000Z,1291791.8,32370.889,161280.20
1997-12-05T19:20:00.000Z,1291838.5,32428.318,161256.58
1997-12-05T19:30:00.000Z,1291885.3,32485.722,161232.95
1997-12-05T19:40:00.000Z,1291932.0,32543.101,161209.30
1997-12-05T19:50:00.000Z,1291978.8,32600.454,161185.64
1997-12-05T20:00:00.000Z,1292025.5,32657.782,161161.96
1997-12-05T20:10:00.000Z,1292072.2,32715.084,161138.28
1997-12-05T20:20:00.000Z,1292118.9,32772.360,161114.58
1997-12-05T20:30:00.000Z,1292165.5,32829.611,161090.86
1997-12-05T20:40:00.000Z,1292212.2,32886.836,161067.13
1997-12-05T20:50:00.000Z,1292258.8,32944.036,161043.39
1997-12-05T21:00:00.000Z,1292305.4,33001.210,161019.64
1997-12-05T21:10:00.000Z,1292352.0,33058.359,160995.87
1997-12-05T21:20:00.000Z,1292398.6,33115.482,160972.09
1997-12-05T21:30:00.000Z,1292445.2,33172.579,160948.29
1997-12-05T21:40:00.000Z,1292491.7,33229.651,160924.48
1997-12-05T21:50:00.000Z,1292538.3,33286.697,160900.66
1997-12-05T22:00:00.000Z,1292584.8,33343.717,160876.83
1997-12-05T22:10:00.000Z,1292631.3,33400.712,160852.98
1997-12-05T22:20:00.000Z,1292677.8,33457.681,160829.12
1997-12-05T22:30:00.000Z,1292724.2,33514.625,160805.24
1997-12-05T22:40:00.000Z,1292770.7,33571.543,160781.35
1997-12-05T22:50:00.000Z,1292817.1,33628.435,160757.45
1997-12-05T23:00:00.000Z,1292863.6,33685.301,160733.54
1997-12-05T23:10:00.000Z,1292910.0,33742.142,160709.61
1997-12-05T23:20:00.000Z,1292956.4,33798.957,160685.66
1997-12-05T23:30:00.000Z,1293002.7,33855.747,160661.71
1997-12-05T23:40:00.000Z,1293049.1,33912.511,160637.74
1997-12-05T23:50:00.000Z,1293095.4,33969.249,160613.76
1997-12-06T00:00:00.000Z,1293141.8,34025.961,160589.76
1997-12-06T00:10:00.000Z,1293188.1,34082.648,160565.75
1997-12-06T00:20:00.000Z,1293234.4,34139.308,160541.73
1997-12-06T00:30:00.000Z,1293280.7,34195.944,160517.70
1997-12-06T00:40:00.000Z,1293326.9,34252.553,160493.65
1997-12-06T00:50:00.000Z,1293373.2,34309.137,160469.58
1997-12-06T01:00:00.000Z,1293419.4,34365.695,160445.51
1997-12-06T01:10:00.000Z,1293465.6,34422.227,160421.42
1997-12-06T01:20:00.000Z,1293511.8,34478.733,160397.32
1997-12-06T01:30:00.000Z,1293558.0,34535.214,160373.20
1997-12-06T01:40:00.000Z,1293604.2,34591.669,160349.07
1997-12-06T01:50:00.000Z,1293650.3,34648.098,160324.93
1997-12-06T02:00:00.000Z,1293696.5,34704.502,160300.78
1997-12-06T02:10:00.000Z,1293742.6,34760.879,160276.61
1997-12-06T02:20:00.000Z,1293788.7,34817.231,160252.43
1997-12-06T02:30:00.000Z,1293834.8,34873.557,160228.23
1997-12-06T02:40:00.000Z,1293880.9,34929.857,160204.02
1997-12-06T02:50:00.000Z,1293926.9,34986.131,160179.80
1997-12-06T03:00:00.000Z,1293973.0,35042.380,160155.57
1997-12-06T03:10:00.000Z,1294019.0,35098.603,160131.32
1997-12-06T03:20:00.000Z,1294065.0,35154.800,160107.06
1997-12-06T03:30:00.000Z,1294111.0,35210.971,160082.78
1997-12-06T03:40:00.000Z,1294157.0,35267.116,160058.49
1997-12-06T03:50:00.000Z,1294203.0,35323.235,160034.19
1997-12-06T04:00:00.000Z,1294248.9,35379.329,160009.88
1997-12-06T04:10:00.000Z,1294294.9,35435.396,159985.55
1997-12-06T04:20:00.000Z,1294340.8,35491.438,159961.21
1997-12-06T04:30:00.000Z,1294386.7,35547.454,159936.86
1997-12-06T04:40:00.000Z,1294432.6,35603.444,159912.49
1997-12-06T04:50:00.000Z,1294478.5,35659.408,159888.11
1997-12-06T05:00:00.000Z,1294524.3,35715.347,159863.72
1997-12-06T05:10:00.000Z,1294570.2,35771.259,159839.31
1997-12-06T05:20:00.000Z,1294616.0,35827.145,159814.89
1997-12-06T05:30:00.000Z,1294661.8,35883.006,159790.46
1997-12-06T05:40:00.000Z,1294707.6,35938.841,159766.01
1997-12-06T05:50:00.000Z,1294753.4,35994.650,159741.55
1997-12-06T06:00:00.000Z,1294799.2,36050.432,159717.08
1997-12-06T06:10:00.000Z,1294844.9,36106.189,159692.59
1997-12-06T06:20:00.000Z,1294890.7,36161.920,159668.09
1997-12-06T06:30:00.000Z,1294936.4,36217.625,159643.58
1997-12-06T06:40:00.000Z,1294982.1,36273.304,159619.06
1997-12-06T06:50:00.000Z,1295027.8,36328.958,159594.52
1997-12-06T07:00:00.000Z,1295073.5,36384.585,159569.97
1997-12-06T07:10:00.000Z,1295119.2,36440.186,159545.40
1997-12-06T07:20:00.000Z,1295164.8,36495.761,159520.82
1997-12-06T07:30:00.000Z,1295210.5,36551.311,159496.23
1997-12-06T07:40:00.000Z,1295256.1,36606.834,159471.63
1997-12-06T07:50:00.000Z,1295301.7,36662.332,159447.01
1997-12-06T08:00:00.000Z,1295347.3,36717.803,159422.38
1997-12-06T08:10:00.000Z,1295392.8,36773.248,159397.74
1997-12-06T08:20:00.000Z,1295438.4,36828.668,159373.08
1997-12-06T08:30:00.000Z,1295484.0,36884.061,159348.41
1997-12-06T08:40:00.000Z,1295529.5,36939.429,159323.73
1997-12-06T08:50:00.000Z,1295575.0,36994.770,159299.03
1997-12-06T09:00:00.000Z,1295620.5,37050.086,159274.33
1997-12-06T09:10:00.000Z,1295666.0,37105.375,159249.60
1997-12-06T09:20:00.000Z,1295711.5,37160.638,159224.87
1997-12-06T09:30:00.000Z,1295756.9,37215.876,159200.12
1997-12-06T09:40:00.000Z,1295802.4,37271.087,159175.36
1997-12-06T09:50:00.000Z,1295847.8,37326.272,159150.59
1997-12-06T10:00:00.000Z,1295893.2,37381.432,159125.80
1997-12-06T10:10:00.000Z,1295938.6,37436.565,159101.00
1997-12-06T10:20:00.000Z,1295984.0,37491.672,159076.19
1997-12-06T10:30:00.000Z,1296029.4,37546.753,159051.36
1997-12-06T10:40:00.000Z,1296074.7,37601.808,159026.52
1997-12-06T10:50:00.000Z,1296120.1,37656.837,159001.67
1997-12-06T11:00:00.000Z,1296165.4,37711.840,158976.80
1997-12-06T11:10:00.000Z,1296210.7,37766.817,158951.93
1997-12-06T11:20:00.000Z,1296256.0,37821.768,158927.03
1997-12-06T11:30:00.000Z,1296301.3,37876.693,158902.13
1997-12-06T11:40:00.000Z,1296346.6,37931.591,158877.21
1997-12-06T11:50:00.000Z,1296391.9,37986.464,158852.28
1997-12-06T12:00:00.000Z,1296437.1,38041.310,158827.34
1997-12-06T12:10:00.000Z,1296482.3,38096.130,158802.38
1997-12-06T12:20:00.000Z,1296527.5,38150.925,158777.41
1997-12-06T12:30:00.000Z,1296572.7,38205.693,158752.43
1997-12-06T12:40:00.000Z,1296617.9,38260.435,158727.44
1997-12-06T12:50:00.000Z,1296663.1,38315.151,158702.43
1997-12-06T13:00:00.000Z,1296708.3,38369.841,158677.41
1997-12-06T13:10:00.000Z,1296753.4,38424.504,158652.37
1997-12-06T13:20:00.000Z,1296798.5,38479.142,158627.33
1997-12-06T13:30:00.000Z,1296843.6,38533.753,158602.27
1997-12-06T13:40:00.000Z,1296888.7,38588.339,158577.19
1997-12-06T13:50:00.000Z,1296933.8,38642.898,158552.11
1997-12-06T14:00:00.000Z,1296978.9,38697.431,158527.01
1997-12-06T14:10:00.000Z,1297024.0,38751.938,158501.90
1997-12-06T14:20:00.000Z,1297069.0,38806.418,158476.77
1997-12-06T14:30:00.000Z,1297114.0,38860.873,158451.64
1997-12-06T14:40:00.000Z,1297159.1,38915.301,158426.49
1997-12-06T14:50:00.000Z,1297204.1,38969.703,158401.32
1997-12-06T15:00:00.000Z,1297249.0,39024.079,158376.15
1997-12-06T15:10:00.000Z,1297294.0,39078.429,158350.96
1997-12-06T15:20:00.000Z,1297339.0,39132.753,158325.76
1997-12-06T15:30:00.000Z,1297383.9,39187.051,158300.54
1997-12-06T15:40:00.000Z,1297428.9,39241.322,158275.31
1997-12-06T15:50:00.000Z,1297473.8,39295.567,158250.07
1997-12-06T16:00:00.000Z,1297518.7,39349.786,158224.82
1997-12-06T16:10:00.000Z,1297563.6,39403.979,158199.56
1997-12-06T16:20:00.000Z,1297608.5,39458.146,158174.28
1997-12-06T16:30:00.000Z,1297653.3,39512.286,158148.98
1997-12-06T16:40:00.000Z,1297698.2,39566.400,158123.68
1997-12-06T16:50:00.000Z,1297743.0,39620.488,158098.36
1997-12-06T17:00:00.000Z,1297787.8,39674.550,158073.03
1997-12-06T17:10:00.000Z,1297832.7,39728.586,158047.69
1997-12-06T17:20:00.000Z,1297877.5,39782.595,158022.33
1997-12-06T17:30:00.000Z,1297922.2,39836.578,157996.96
1997-12-06T17:40:00.000Z,1297967.0,39890.535,157971.58
1997-12-06T17:50:00.000Z,1298011.8,39944.466,157946.19
1997-12-06T18:00:00.000Z,1298056.5,39998.370,157920.78
1997-12-06T18:10:00.000Z,1298101.2,40052.248,157895.36
1997-12-06T18:20:00.000Z,1298146.0,40106.100,157869.93
1997-12-06T18:30:00.000Z,1298190.7,40159.926,157844.48
1997-12-06T18:40:00.000Z,1298235.3,40213.726,157819.02
1997-12-06T18:50:00.000Z,1298280.0,40267.499,157793.55
1997-12-06T19:00:00.000Z,1298324.7,40321.246,157768.07
1997-12-06T19:10:00.000Z,1298369.3,40374.967,157742.57
1997-12-06T19:20:00.000Z,1298414.0,40428.661,157717.06
1997-12-06T19:30:00.000Z,1298458.6,40482.329,157691.54
1997-12-06T19:40:00.000Z,1298503.2,40535.971,157666.00
1997-12-06T19:50:00.000Z,1298547.8,40589.587,157640.46
1997-12-06T20:00:00.000Z,1298592.4,40643.176,157614.90
1997-12-06T20:10:00.000Z,1298637.0,40696.740,157589.32
1997-12-06T20:20:00.000Z,1298681.5,40750.277,157563.74
1997-12-06T20:30:00.000Z,1298726.1,40803.787,157538.14
1997-12-06T20:40:00.000Z,1298770.6,40857.271,157512.53
1997-12-06T20:50:00.000Z,1298815.1,40910.730,157486.90
1997-12-06T21:00:00.000Z,1298859.6,40964.161,157461.27
1997-12-06T21:10:00.000Z,1298904.1,41017.567,157435.62
1997-12-06T21:20:00.000Z,1298948.6,41070.946,157409.95
1997-12-06T21:30:00.000Z,1298993.0,41124.299,157384.28
1997-12-06T21:40:00.000Z,1299037.5,41177.626,157358.59
1997-12-06T21:50:00.000Z,1299081.9,41230.926,157332.89
1997-12-06T22:00:00.000Z,1299126.4,41284.200,157307.18
1997-12-06T22:10:00.000Z,1299170.8,41337.448,157281.45
1997-12-06T22:20:00.000Z,1299215.2,41390.669,157255.71
1997-12-06T22:30:00.000Z,1299259.5,41443.864,157229.96
1997-12-06T22:40:00.000Z,1299303.9,41497.033,157204.20
1997-12-06T22:50:00.000Z,1299348.3,41550.175,157178.42
1997-12-06T23:00:00.000Z,1299392.6,41603.292,157152.63
1997-12-06T23:10:00.000Z,1299437.0,41656.381,157126.83
1997-12-06T23:20:00.000Z,1299481.3,41709.445,157101.02
1997-12-06T23:30:00.000Z,1299525.6,41762.482,157075.19
1997-12-06T23:40:00.000Z,1299569.9,41815.493,157049.35
1997-12-06T23:50:00.000Z,1299614.2,41868.478,157023.50
1997-12-07T00:00:00.000Z,1299658.5,41921.436,156997.63
1997-12-07T00:10:00.000Z,1299702.7,41974.368,156971.76
1997-12-07T00:20:00.000Z,1299747.0,42027.273,156945.87
1997-12-07T00:30:00.000Z,1299791.2,42080.152,156919.96
1997-12-07T00:40:00.000Z,1299835.4,42133.005,156894.05
1997-12-07T00:50:00.000Z,1299879.6,42185.832,156868.12
1997-12-07T01:00:00.000Z,1299923.8,42238.632,156842.18
1997-12-07T01:10:00.000Z,1299968.0,42291.406,156816.23
1997-12-07T01:20:00.000Z,1300012.2,42344.153,156790.26
1997-12-07T01:30:00.000Z,1300056.3,42396.875,156764.28
1997-12-07T01:40:00.000Z,1300100.5,42449.569,156738.29
1997-12-07T01:50:00.000Z,1300144.6,42502.238,156712.29
1997-12-07T02:00:00.000Z,1300188.7,42554.880,156686.27
1997-12-07T02:10:00.000Z,1300232.8,42607.496,156660.24
1997-12-07T02:20:00.000Z,1300276.9,42660.085,156634.20
1997-12-07T02:30:00.000Z,1300321.0,42712.648,156608.15
1997-12-07T02:40:00.000Z,1300365.1,42765.185,156582.08
1997-12-07T02:50:00.000Z,1300409.1,42817.695,156556.00
1997-12-07T03:00:00.000Z,1300453.2,42870.179,156529.91
1997-12-07T03:10:00.000Z,1300497.2,42922.636,156503.81
1997-12-07T03:20:00.000Z,1300541.2,42975.068,156477.69
1997-12-07T03:30:00.000Z,1300585.3,43027.472,156451.56
1997-12-07T03:40:00.000Z,1300629.3,43079.851,156425.42
1997-12-07T03:50:00.000Z,1300673.2,43132.203,156399.27
1997-12-07T04:00:00.000Z,1300717.2,43184.529,156373.10
1997-12-07T04:10:00.000Z,1300761.2,43236.828,156346.92
1997-12-07T04:20:00.000Z,1300805.1,43289.101,156320.73
1997-12-07T04:30:00.000Z,1300849.1,43341.348,156294.53
1997-12-07T04:40:00.000Z,1300893.0,43393.568,156268.31
1997-12-07T04:50:00.000Z,1300936.9,43445.762,156242.08
1997-12-07T05:00:00.000Z,1300980.8,43497.929,156215.84
1997-12-07T05:10:00.000Z,1301024.7,43550.070,156189.59
1997-12-07T05:20:00.000Z,1301068.6,43602.185,156163.32
1997-12-07T05:30:00.000Z,1301112.4,43654.273,156137.04
1997-12-07T05:40:00.000Z,1301156.3,43706.335,156110.75
1997-12-07T05:50:00.000Z,1301200.1,43758.370,156084.45
1997-12-07T06:00:00.000Z,1301243.9,43810.379,156058.13
1997-12-07T06:10:00.000Z,1301287.8,43862.362,156031.81
1997-12-07T06:20:00.000Z,1301331.6,43914.319,156005.47
1997-12-07T06:30:00.000Z,1301375.4,43966.248,155979.11
1997-12-07T06:40:00.000Z,1301419.1,44018.152,155952.75
1997-12-07T06:50:00.000Z,1301462.9,44070.029,155926.37
1997-12-07T07:00:00.000Z,1301506.7,44121.880,155899.98
1997-12-07T07:10:00.000Z,1301550.4,44173.704,155873.58
1997-12-07T07:20:00.000Z,1301594.1,44225.502,155847.16
1997-12-07T07:30:00.000Z,1301637.9,44277.274,155820.73
1997-12-07T07:40:00.000Z,1301681.6,44329.019,155794.29
1997-12-07T07:50:00.000Z,1301725.3,44380.738,155767.84
1997-12-07T08:00:00.000Z,1301769.0,44432.430,155741.37
1997-12-07T08:10:00.000Z,1301812.6,44484.096,155714.90
1997-12-07T08:20:00.000Z,1301856.3,44535.735,155688.41
1997-12-07T08:30:00.000Z,1301900.0,44587.348,155661.91
1997-12-07T08:40:00.000Z,1301943.6,44638.935,155635.39
1997-12-07T08:50:00.000Z,1301987.2,44690.496,155608.87
1997-12-07T09:00:00.000Z,1302030.8,44742.029,155582.33
1997-12-07T09:10:00.000Z,1302074.4,44793.537,155555.78
1997-12-07T09:20:00.000Z,1302118.0,44845.018,155529.21
1997-12-07T09:30:00.000Z,1302161.6,44896.473,155502.64
1997-12-07T09:40:00.000Z,1302205.2,44947.901,155476.05
1997-12-07T09:50:00.000Z,1302248.8,44999.303,155449.45
1997-12-07T10:00:00.000Z,1302292.3,45050.678,155422.83
1997-12-07T10:10:00.000Z,1302335.8,45102.027,155396.21
1997-12-07T10:20:00.000Z,1302379.4,45153.350,155369.57
1997-12-07T10:30:00.000Z,1302422.9,45204.646,155342.92
1997-12-07T10:40:00.000Z,1302466.4,45255.916,155316.26
1997-12-07T10:50:00.000Z,1302509.9,45307.159,155289.58
1997-12-07T11:00:00.000Z,1302553.4,45358.376,155262.90
1997-12-07T11:10:00.000Z,1302596.8,45409.567,155236.20
1997-12-07T11:20:00.000Z,1302640.3,45460.731,155209.49
1997-12-07T11:30:00.000Z,1302683.7,45511.869,155182.76
1997-12-07T11:40:00.000Z,1302727.2,45562.980,155156.03
1997-12-07T11:50:00.000Z,1302770.6,45614.065,155129.28
1997-12-07T12:00:00.000Z,1302814.0,45665.124,155102.52
1997-12-07T12:10:00.000Z,1302857.4,45716.156,155075.75
1997-12-07T12:20:00.000Z,1302900.8,45767.162,155048.96
1997-12-07T12:30:00.000Z,1302944.2,45818.141,155022.16
1997-12-07T12:40:00.000Z,1302987.6,45869.094,154995.35
1997-12-07T12:50:00.000Z,1303030.9,45920.020,154968.53
1997-12-07T13:00:00.000Z,1303074.3,45970.920,154941.70
1997-12-07T13:10:00.000Z,1303117.6,46021.794,154914.85
1997-12-07T13:20:00.000Z,1303160.9,46072.641,154887.99
1997-12-07T13:30:00.000Z,1303204.2,46123.462,154861.12
1997-12-07T13:40:00.000Z,1303247.5,46174.256,154834.24
1997-12-07T13:50:00.000Z,1303290.8,46225.024,154807.35
1997-12-07T14:00:00.000Z,1303334.1,46275.766,154780.44
1997-12-07T14:10:00.000Z,1303377.4,46326.481,154753.52
1997-12-07T14:20:00.000Z,1303420.6,46377.170,154726.59
1997-12-07T14:30:00.000Z,1303463.9,46427.832,154699.65
1997-12-07T14:40:00.000Z,1303507.1,46478.468,154672.69
1997-12-07T14:50:00.000Z,1303550.4,46529.078,154645.72
1997-12-07T15:00:00.000Z,1303593.6,46579.661,154618.74
1997-12-07T15:10:00.000Z,1303636.8,46630.218,154591.75
1997-12-07T15:20:00.000Z,1303680.0,46680.748,154564.74
1997-12-07T15:30:00.000Z,1303723.2,46731.252,154537.73
1997-12-07T15:40:00.000Z,1303766.3,46781.729,154510.70
1997-12-07T15:50:00.000Z,1303809.5,46832.180,154483.66
1997-12-07T16:00:00.000Z,1303852.7,46882.605,154456.60
1997-12-07T16:10:00.000Z,1303895.8,46933.003,154429.54
1997-12-07T16:20:00.000Z,1303938.9,46983.375,154402.46
1997-12-07T16:30:00.000Z,1303982.1,47033.721,154375.37
1997-12-07T16:40:00.000Z,1304025.2,47084.040,154348.27
1997-12-07T16:50:00.000Z,1304068.3,47134.332,154321.16
1997-12-07T17:00:00.000Z,1304111.4,47184.599,154294.03
1997-12-07T17:10:00.000Z,1304154.4,47234.839,154266.89
1997-12-07T17:20:00.000Z,1304197.5,47285.052,154239.74
1997-12-07T17:30:00.000Z,1304240.6,47335.239,154212.58
1997-12-07T17:40:00.000Z,1304283.6,47385.400,154185.41
1997-12-07T17:50:00.000Z,1304326.6,47435.534,154158.22
1997-12-07T18:00:00.000Z,1304369.7,47485.642,154131.02
1997-12-07T18:10:00.000Z,1304412.7,47535.723,154103.81
1997-12-07T18:20:00.000Z,1304455.7,47585.779,154076.59
1997-12-07T18:30:00.000Z,1304498.7,47635.807,154049.36
1997-12-07T18:40:00.000Z,1304541.7,47685.810,154022.11
1997-12-07T18:50:00.000Z,1304584.7,47735.786,153994.85
1997-12-07T19:00:00.000Z,1304627.6,47785.735,153967.58
1997-12-07T19:10:00.000Z,1304670.6,47835.658,153940.30
1997-12-07T19:20:00.000Z,1304713.5,47885.555,153913.00
1997-12-07T19:30:00.000Z,1304756.5,47935.425,153885.70
1997-12-07T19:40:00.000Z,1304799.4,47985.269,153858.38
1997-12-07T19:50:00.000Z,1304842.3,48035.087,153831.05
1997-12-07T20:00:00.000Z,1304885.2,48084.878,153803.70
1997-12-07T20:10:00.000Z,1304928.1,48134.643,153776.35
1997-12-07T20:20:00.000Z,1304971.0,48184.382,153748.98
1997-12-07T20:30:00.000Z,1305013.9,48234.094,153721.60
1997-12-07T20:40:00.000Z,1305056.7,48283.780,153694.21
1997-12-07T20:50:00.000Z,1305099.6,48333.439,153666.81
1997-12-07T21:00:00.000Z,1305142.4,48383.072,153639.39
1997-12-07T21:10:00.000Z,1305185.3,48432.679,153611.97
1997-12-07T21:20:00.000Z,1305228.1,48482.259,153584.53
1997-12-07T21:30:00.000Z,1305270.9,48531.813,153557.08
1997-12-07T21:40:00.000Z,1305313.7,48581.340,153529.62
1997-12-07T21:50:00.000Z,1305356.5,48630.842,153502.14
1997-12-07T22:00:00.000Z,1305399.3,48680.316,153474.65
1997-12-07T22:10:00.000Z,1305442.1,48729.765,153447.16
1997-12-07T22:20:00.000Z,1305484.8,48779.187,153419.64
1997-12-07T22:30:00.000Z,1305527.6,48828.583,153392.12
1997-12-07T22:40:00.000Z,1305570.3,48877.952,153364.59
1997-12-07T22:50:00.000Z,1305613.1,48927.295,153337.04
1997-12-07T23:00:00.000Z,1305655.8,48976.612,153309.48
1997-12-07T23:10:00.000Z,1305698.5,49025.902,153281.91
1997-12-07T23:20:00.000Z,1305741.2,49075.166,153254.33
1997-12-07T23:30:00.000Z,1305783.9,49124.404,153226.74
1997-12-07T23:40:00.000Z,1305826.6,49173.615,153199.13
1997-12-07T23:50:00.000Z,1305869.3,49222.800,153171.51
1997-12-08T00:00:00.000Z,1305911.9,49271.959,153143.88
1997-12-08T00:10:00.000Z,1305954.6,49321.091,153116.24
1997-12-08T00:20:00.000Z,1305997.3,49370.197,153088.59
1997-12-08T00:30:00.000Z,1306039.9,49419.277,153060.92
1997-12-08T00:40:00.000Z,1306082.5,49468.330,153033.25
1997-12-08T00:50:00.000Z,1306125.1,49517.357,153005.56
1997-12-08T01:00:00.000Z,1306167.8,49566.358,152977.86
1997-12-08T01:10:00.000Z,1306210.4,49615.333,152950.14
1997-12-08T01:20:00.000Z,1306253.0,49664.281,152922.42
1997-12-08T01:30:00.000Z,1306295.5,49713.202,152894.68
1997-12-08T01:40:00.000Z,1306338.1,49762.098,152866.93
1997-12-08T01:50:00.000Z,1306380.7,49810.967,152839.17
1997-12-08T02:00:00.000Z,1306423.2,49859.810,152811.40
1997-12-08T02:10:00.000Z,1306465.8,49908.626,152783.62
1997-12-08T02:20:00.000Z,1306508.3,49957.416,152755.82
1997-12-08T02:30:00.000Z,1306550.8,50006.180,152728.02
1997-12-08T02:40:00.000Z,1306593.4,50054.918,152700.20
1997-12-08T02:50:00.000Z,1306635.9,50103.629,152672.37
1997-12-08T03:00:00.000Z,1306678.4,50152.314,152644.52
1997-12-08T03:10:00.000Z,1306720.9,50200.973,152616.67
1997-12-08T03:20:00.000Z,1306763.4,50249.605,152588.80
1997-12-08T03:30:00.000Z,1306805.8,50298.212,152560.92
1997-12-08T03:40:00.000Z,1306848.3,50346.792,152533.03
1997-12-08T03:50:00.000Z,1306890.7,50395.345,152505.13
